Simulation has 15 agents and 0 obstacle vertices in it.
Running simulation
step= 0  t=0.000  (40.000, 0.000)  (36.542, 16.269)  (26.765, 29.726)  (12.361, 38.042)  (-4.181, 39.781)  (-20.000, 34.641)  (-32.361, 23.511)  (-39.126, 8.316)  (-39.126, -8.316)  (-32.361, -23.511)  (-20.000, -34.641)  (-4.181, -39.781)  (12.361, -38.042)  (26.765, -29.726)  (36.542, -16.269)
step= 4972  t=4972.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.064)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.339, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.517)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4973  t=4973.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.064)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.339, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.517)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4974  t=4974.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.064)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.339, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.517)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4975  t=4975.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.064)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.339, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.517)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4976  t=4976.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.064)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.339, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4977  t=4977.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.064)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.339, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4978  t=4978.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.064)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4979  t=4979.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.064)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4980  t=4980.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.064)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4981  t=4981.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.064)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4982  t=4982.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4983  t=4983.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4984  t=4984.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4985  t=4985.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.167)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4986  t=4986.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4987  t=4987.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4988  t=4988.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4989  t=4989.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4990  t=4990.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4991  t=4991.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4992  t=4992.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4993  t=4993.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4994  t=4994.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4995  t=4995.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.106, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4996  t=4996.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4997  t=4997.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4998  t=4998.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 4999  t=4999.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 5000  t=5000.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 5001  t=5001.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 5002  t=5002.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.866)  (9.659, -4.300)
step= 5003  t=5003.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5004  t=5004.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5005  t=5005.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5006  t=5006.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5007  t=5007.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5008  t=5008.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5009  t=5009.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5010  t=5010.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.271, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5011  t=5011.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.860)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5012  t=5012.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5013  t=5013.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5014  t=5014.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5015  t=5015.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5016  t=5016.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5017  t=5017.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5018  t=5018.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5019  t=5019.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5020  t=5020.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.066)  (7.082, -7.867)  (9.659, -4.300)
step= 5021  t=5021.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.659, -4.300)
step= 5022  t=5022.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.659, -4.300)
step= 5023  t=5023.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.160)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.338, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.659, -4.300)
step= 5024  t=5024.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.659, -4.300)
step= 5025  t=5025.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.659, -4.300)
step= 5026  t=5026.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.659, -4.300)
step= 5027  t=5027.000  (10.586, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.659, -4.300)
step= 5028  t=5028.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.659, -4.300)
step= 5029  t=5029.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.355, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5030  t=5030.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5031  t=5031.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5032  t=5032.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5033  t=5033.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5034  t=5034.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5035  t=5035.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.516)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5036  t=5036.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.515)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5037  t=5037.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.515)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5038  t=5038.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.515)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5039  t=5039.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.515)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5040  t=5040.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.515)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5041  t=5041.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.515)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5042  t=5042.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.515)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5043  t=5043.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.515)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5044  t=5044.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.515)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
step= 5045  t=5045.000  (10.587, 0.001)  (9.671, 4.305)  (7.078, 7.859)  (3.270, 10.065)  (-1.106, 10.523)  (-5.289, 9.159)  (-8.565, 6.222)  (-10.356, 2.203)  (-10.337, -2.197)  (-8.564, -6.224)  (-5.294, -9.168)  (-1.105, -10.515)  (3.272, -10.067)  (7.082, -7.867)  (9.658, -4.300)
